id x0 y0 xx yy xy
     839 -4.24379491 -8.58286718 1.83521085 13.29826742 -0.80020573
    1343 5.70474434 4.21450912 2.74705318 12.92197298 -0.04538332
     374 1.87630550 10.84283242 4.50715556 5.83509072 -1.02982869
     938 -1.50457218 -16.37320869 3.14863940 8.92165400 -0.24341749
    1168 1.61185163 0.06417051 3.83332041 14.21418802 0.57744993
    1047 -1.23081242 -15.48002274 5.11221800 8.32396610 -2.89948542
    1058 -0.96967935 -14.84286181 4.94919396 9.29490679 -3.31749654
     806 -5.87347122 -6.86680484 3.94082571 9.26330022 -2.79633164
    1113 0.24529625 -11.57262313 3.26210849 29.61222531 0.06187109
     916 -1.07120176 -16.23082139 3.85912018 7.52968689 1.15257739
    1321 5.43930752 5.10422302 3.26930253 13.53262741 -1.27257736
    1091 -0.15395793 -15.52862212 3.76705287 12.49335399 -0.22081233
     982 -4.25488723 -19.82666011 1.78356932 15.69412828 0.57663902
    1332 5.51450755 4.28437753 3.47936914 12.11383672 -1.12230392
    1267 3.47564152 7.14252723 1.64951978 16.05642148 0.01588829
    1354 5.85046495 4.51169168 1.76191585 16.64139766 -0.17536919
     960 -3.04256545 -17.75230547 4.07004163 15.48383217 4.08040936
     905 -1.89447037 -15.37100508 7.12826940 3.39747632 0.84411163
     949 -2.45523068 -16.53031595 3.68888157 7.04018849 1.53974288
     817 -5.42293253 -8.20612593 4.17555674 8.99941366 -3.15448720
    1365 5.85826946 4.22736318 1.80714983 16.44981706 0.02810659
    1015 -2.42765814 -18.10356787 3.76714789 8.01681466 -1.22916212
     828 -4.95526142 -8.21533677 3.74166884 9.38711636 -1.38556034
    1081 -0.51493709 -14.83787584 5.31359448 9.90612430 -3.05556725
    1037 -1.22267105 -16.76931075 3.44021721 9.16585079 -0.82443882
     763 -5.23377219 -8.39345040 4.04062271 8.90432855 -3.01249164
     850 -4.29041879 -9.14497883 1.89245552 14.32316738 -0.63432788
     894 -3.00881705 -16.20386346 10.99976404 3.69534585 2.40536339
    1376 4.81243236 2.15559375 5.56817847 14.92434422 4.81819331
     993 -3.69882599 -19.41489204 3.61980763 8.84897062 0.95335182
     741 -3.12090159 -8.86609840 5.27281941 6.02515626 0.15081329
    1223 3.30215921 4.76983590 1.84166593 15.73478860 -0.01232272
    1157 0.75236274 -0.92525363 1.82468982 18.72560352 -0.12003030
    1387 2.24658115 0.70110731 17.89144293 9.37115618 7.27918120
    1190 2.55471716 1.46475090 4.30717673 8.51208482 -0.16595308
    1245 3.38489019 6.54295276 1.76119784 13.91543371 -0.74653173
    1201 2.94096992 2.09511051 3.04433218 12.22366567 0.64040201
     883 -4.85804104 -15.09294141 4.81589080 6.16851757 -2.03227058
    1124 -0.17140967 -8.03784009 3.78908041 22.24559984 5.70264767
     971 -3.91774778 -19.30026889 2.98069208 18.90791693 2.12042471
    1212 3.30845154 2.96828136 2.24385115 14.75061207 1.14412772
    1004 -3.24023395 -19.36992092 3.77642669 5.70588296 -0.72454004
    1234 3.39780183 6.38901531 1.80576654 13.70403717 -0.89606661
     927 -0.99341053 -16.51566333 4.04544372 7.23782425 1.55837214
     796 -6.18353158 -6.37610362 3.56913950 8.13588570 -1.56475790
     720 -0.70803421 -9.13217106 6.52840773 5.89281758 -1.78631844
    1256 3.37970517 6.56493913 1.78550650 14.26488102 -0.69601920
     709 0.71382546 -7.97764437 2.63760693 16.97637110 -0.01715032
    1300 4.93591369 8.41118730 3.58772148 11.66323167 -3.40269943
     939 -1.54218519 -16.35695226 3.06616365 8.53861081 -0.36779301
    1070 -0.59571963 -14.75035063 5.54226831 9.74885646 -1.47774518
     774 -5.60545693 -7.37553409 4.18559895 10.08158612 -3.10321538
     917 -1.08011618 -16.25289944 3.86096033 7.70414070 1.13045965
    1136 0.76927468 -5.67022543 2.28281909 17.49907023 1.42072707
    1147 0.96270922 -2.69276057 1.79698109 16.98137726 -0.01228531
    1289 4.10618741 8.25702455 3.71167030 7.79908437 0.10488967
    1092 0.26520184 -14.58299338 3.11601672 13.07361062 -1.27762372
    1278 3.56703387 7.69083747 1.86921569 16.16279376 0.30896043
     731 -2.15548749 -9.15296311 8.26516294 5.33601518 -2.62604198
     862 -5.09210078 -10.74961917 2.96501944 23.17729289 2.37509752
     807 -5.83896216 -7.04994502 3.84910594 10.03784375 -3.16831301
    1103 0.42221667 -14.19070593 3.26874572 24.10419616 1.54687079
    1026 -1.62607152 -18.13593504 1.93552494 11.30675634 -0.63820488
    1311 5.30157050 6.54127699 3.91950122 14.38827060 -2.79960933
     961 -3.09466519 -17.84648715 3.91727588 15.19794812 3.94520696
    1322 5.44243019 5.03884700 3.25152847 13.30381544 -1.16913475
     873 -4.87691256 -13.98533658 3.29586096 15.85034391 -0.37155019
     840 -4.24679458 -8.64720653 1.73494566 13.27870386 -1.02526132
    1059 -0.94172474 -14.78142819 4.94955447 9.19739998 -3.39594391
    1048 -1.22616535 -15.40283017 5.13895220 8.19024502 -3.07135898
     906 -1.82033209 -15.31030170 6.96321446 3.34216679 0.57915378
    1355 5.84787718 4.55448902 1.81120482 16.59387858 -0.21070525
     753 -4.92139042 -8.95224645 4.47892277 7.13671850 -2.09882521
     785 -5.99983953 -6.47458361 3.78063237 9.44103903 -2.74454386
    1114 0.24354822 -11.30955721 3.28011256 29.58406336 0.09088885
    1169 1.66712871 0.09847152 3.91975871 14.02340064 0.55796354
    1398 -0.79144365 -0.33207000 31.63163812 4.35306339 6.61671655
    1268 3.47644772 7.21666493 1.70569187 16.24748337 0.05551312
    1344 5.71951791 4.21783220 2.69553777 13.04015284 -0.05379722
    1082 -0.49839097 -14.97259503 5.24253597 9.58471160 -3.08562242
    1180 2.42786116 0.79859021 3.97713847 7.40750030 -1.12696526
    1016 -2.38111449 -17.89723169 3.60163811 8.80637816 -1.20992052
     983 -4.25856843 -20.06351672 1.70011710 13.51974558 0.62346047
    1333 5.51261667 4.26144619 3.47097208 12.05856038 -1.15293242
     851 -4.34718116 -9.21534808 2.04660390 14.76483712 -0.34719188
    1366 5.86067348 3.72641962 1.69792158 17.49566481 -0.16504629
     950 -2.39538586 -16.66924087 3.18341756 8.07134284 1.21698823
     994 -3.62763577 -19.32468075 3.82742373 9.10364342 1.15264934
     895 -2.51827962 -16.16710634 8.20898572 3.41550041 2.46935173
     818 -5.38693529 -8.26208995 4.12142785 8.73303982 -3.13159575
    1038 -1.19498641 -16.67739970 3.47012194 9.11305820 -0.81877373
    1191 2.78028046 1.55860321 3.84787130 8.68588991 -0.06774169
     829 -4.90267794 -8.18589629 3.56973428 9.33987966 -1.48990979
     764 -5.25012865 -8.35649452 4.07221439 9.03729901 -2.87617552
    1377 4.61747684 2.06551649 6.95253178 14.60623541 4.99472661
    1246 3.38181464 6.58155442 1.76985712 14.06677405 -0.71695387
    1224 3.30057591 4.90836311 1.79448445 15.58908816 -0.05767002
    1158 0.75229090 -0.85910232 1.80688613 18.57473602 -0.02134232
    1213 3.31833903 3.05279798 2.27714283 14.98363483 1.08851155
    1388 1.78488855 0.69442343 21.12210503 9.28166712 7.86949118
     742 -3.29751504 -8.93114442 5.58803147 5.74265155 0.13627449
     721 -0.93949011 -9.15398547 7.48132227 5.63666993 -2.42338836
    1235 3.39083384 6.42685191 1.82266165 13.92637980 -0.79436386
    1202 2.94089960 2.13986895 3.04601712 12.29678144 0.70180335
     928 -0.97324311 -16.51378086 4.03420973 6.91772895 1.43191878
     797 -6.16311429 -6.41256983 3.62058902 8.05557798 -1.59911979
    1125 -0.12995801 -7.85799056 3.72950361 21.60198162 5.49130660
     972 -3.92689151 -19.39581079 2.93072852 18.76288259 2.26702248
    1005 -3.16910064 -19.35083105 3.84456611 5.95325357 -0.69908948
     874 -5.00704641 -14.26282100 3.21225374 14.57940091 -1.22853665
    1071 -0.78208821 -15.06355428 4.92068793 9.08478646 -1.89955411
     884 -4.51461627 -15.25845849 5.81255351 6.55304651 -1.71227361
     732 -2.20149622 -8.85831795 8.38663661 4.86150716 -1.72450887
    1093 0.21755921 -14.62311084 3.17385422 12.86007333 -1.40458965
     710 0.69222207 -8.04921865 2.66317816 16.25442300 0.02712728
    1137 0.67112640 -5.45551328 2.29792644 18.66842590 0.66415388
     918 -1.09200449 -16.27942913 3.82255097 7.59766365 1.11015886
    1279 3.57875596 7.76704293 1.96513124 16.13358023 0.44049789
    1257 3.30476448 6.63434688 2.14883947 14.55374587 -1.01124525
     962 -3.12927282 -17.95616961 3.90374499 15.46409057 3.91550879
     907 -1.71936933 -15.62469356 6.33924174 4.20548078 0.37300384
     775 -5.64422730 -7.28079631 4.20671980 10.22997246 -2.99608625
     808 -5.81752318 -7.30178602 3.92252450 10.92080349 -3.61283678
    1290 4.15959877 8.36409040 3.77276741 7.41269347 -0.08825462
     940 -1.67144324 -16.25540351 2.99893718 7.41369087 0.18976108
    1027 -1.62331077 -17.89259247 1.92282373 9.73368946 -0.95013358
    1049 -1.21698983 -15.32192007 5.17279718 8.43022869 -3.07404042
    1148 0.96062945 -2.53415446 1.82429738 17.12347430 -0.06615488
    1301 4.96271528 8.26670503 3.48169068 11.33206438 -3.29490500
     786 -5.89392519 -6.24715136 3.94995999 9.42656949 -2.08299831
     754 -4.97682245 -8.94679757 4.47555448 7.20720060 -2.19628686
     765 -5.26577867 -8.31551165 4.03021847 9.20253504 -2.85000797
    1356 5.85193037 4.59129667 1.66398761 16.18401965 -0.17140985
    1181 2.47496775 0.78344594 3.86884004 7.24962492 -1.08802359
    1115 -0.16146283 -11.19479548 3.74680294 31.35661344 2.74843598
    1399 -1.14604330 -0.45048840 32.56230130 5.04531788 7.45265398
     863 -5.14206814 -11.21601696 3.05086237 26.66462703 2.93333422
    1060 -1.28580461 -14.88761901 4.42883545 10.97650627 -1.38671064
    1083 -0.47761332 -15.09775877 5.30711535 9.69161999 -3.23271084
    1323 5.53766624 4.89460508 3.40507313 12.59507531 -0.70901811
    1334 5.51548985 4.22586629 3.49080106 12.13923563 -1.09216621
    1104 0.41537596 -13.98038297 3.25790518 23.85114598 1.34997738
     995 -3.56758073 -19.50758641 3.92732040 8.47975031 0.51107806
     852 -4.36681839 -9.27800573 2.07466164 14.64434637 -0.36205273
     951 -2.43519764 -16.97313360 3.16410998 9.08410182 1.76293962
    1170 1.79540192 0.20926044 4.14850258 14.09656686 0.82591299
     722 -1.05703449 -9.14942353 7.57781269 5.47283605 -2.41929124
     830 -4.77873109 -8.19904891 3.20728589 9.04736568 -0.95177312
     984 -4.25761027 -20.04448902 1.77963050 13.53324807 0.54103012
    1017 -2.19367487 -17.96874292 3.02861857 8.95308948 -1.01682326
    1312 5.53314121 6.39652338 3.46845692 13.41864410 -1.69056133
     841 -4.24810048 -8.71174742 1.81964146 13.78095730 -0.91810146
     819 -5.34410073 -8.25086361 4.22893101 8.80368111 -2.69957315
    1345 5.73946162 4.19452080 2.62958430 13.51971158 0.03184839
     896 -2.44376829 -16.10133149 8.19895787 3.41922073 2.44738069
    1192 2.80092899 1.80658253 3.76004553 10.15424333 0.07321610
     875 -5.02959203 -14.48884556 3.19070991 13.91804858 -1.47189801
     743 -3.44093180 -8.91150143 6.08185357 5.90076631 -0.12337456
     929 -0.96607645 -16.51472669 3.92736947 6.61217688 1.34712535
    1269 3.47832380 7.28215930 1.67556700 16.18442559 -0.00732419
    1214 3.40021250 3.20600571 1.82554651 14.37622012 0.43727530
    1367 5.96096914 3.52683107 1.79159518 16.82491636 0.62402999
    1378 4.21486690 1.98348286 8.71818823 14.23680278 6.04620703
    1039 -1.15829532 -16.56791192 3.59259809 9.24305125 -0.88252275
     733 -2.30149093 -8.84661632 8.27505405 4.78826157 -1.74245973
     885 -4.34269751 -15.23840836 6.18760679 6.09754516 -1.98928086
    1225 3.30030272 5.01554482 1.74645291 15.49769932 -0.27637350
    1389 1.58774790 0.62985382 21.51133134 9.02281031 8.00296386
    1247 3.37872869 6.58926844 1.73925311 13.81086252 -0.67685385
    1126 -0.09167484 -7.69182773 3.75274420 21.51091009 5.40131040
    1280 3.59551061 7.84353314 1.97057618 16.04562761 0.38798366
     919 -1.09913951 -16.29528420 3.86638773 7.47740134 1.13754683
     809 -5.76933176 -7.37808428 3.98652790 10.98220389 -3.50434254
    1159 0.83175323 -0.74330024 1.98127632 18.31208717 0.03151666
    1203 2.93936120 2.19137048 3.07802470 12.58203266 0.60477823
    1006 -2.89910639 -18.58011576 4.13908436 6.65064854 -0.62088842
     941 -1.68094417 -16.32275846 3.34484999 8.43783766 -0.19724120
    1236 3.38940248 6.46185496 1.82625560 13.94883324 -0.70604766
    1094 0.16813793 -13.85976288 3.29403551 13.36804473 -2.05340411
     908 -1.65167459 -15.68715350 6.17348973 4.71146074 0.44760718
     776 -5.72098333 -7.07687257 4.03701543 9.01645588 -2.92399057
    1357 5.85038116 4.62187826 1.78614758 16.41773785 -0.28024040
     798 -6.13473590 -6.42797736 3.74151879 8.11319288 -1.54075239
    1138 0.67147059 -5.19881393 2.23121731 19.66606439 0.73398545
     973 -3.93896535 -19.48348901 2.98260772 18.65391765 2.17786749
     963 -3.16801944 -18.10601063 3.99231673 15.54429701 4.06166344
     766 -5.27865751 -8.26023653 4.05989227 9.20925774 -2.96513109
    1072 -1.00852779 -15.26379529 4.67260863 9.65545584 -1.54271135
    1149 0.96339895 -2.37898155 1.82420613 17.20869176 0.00180565
     711 0.66126573 -8.31518587 2.73315215 14.21980877 -0.22251379
    1084 -0.46698498 -15.21409662 5.24726628 9.20541878 -3.41570207
     787 -6.03892849 -6.21147732 3.49308210 8.71261160 -1.28806316
     864 -5.19264384 -11.43201899 3.06167566 27.19080977 3.22554820
    1028 -1.62079079 -17.87309754 1.90298267 9.57793158 -0.99918817
    1050 -1.21091349 -15.24742593 5.16539315 8.46539901 -3.12288334
    1061 -1.22406376 -14.83135239 4.45746801 10.97432234 -1.23726867
    1182 2.50572573 0.77704958 3.91574887 7.27315507 -0.96083584
    1324 5.52623953 4.65393359 3.41925372 12.85106258 -0.93213512
    1302 4.98156762 8.12062813 3.55176694 11.99342667 -3.49393262
    1171 1.85867842 0.26631196 4.18135808 13.67064561 0.81890715
     831 -4.73930919 -8.17563533 3.16175391 9.36030139 -0.88953015
     755 -5.02181323 -8.93590260 3.90189145 7.71406853 -1.98963837
     996 -3.49930588 -19.46274157 4.06503319 8.34634079 0.42588058
     853 -4.39485769 -9.33677482 1.99078990 14.40510076 -0.32120200
    1291 4.20415630 8.60265504 3.93014650 8.09491178 -0.48939808
    1018 -2.09907973 -17.91507205 2.68126910 8.80780332 -1.05197012
     985 -4.25550393 -20.01452383 1.80852086 13.36634077 0.75026929
     930 -0.96544206 -16.50128153 4.00460183 6.95143552 1.34469859
    1313 5.54055728 6.00276628 3.56856871 15.96010832 -1.62808890
     723 -1.17191018 -9.13312611 7.88570237 5.69848890 -2.51238251
    1258 3.30754491 6.66292281 2.07493163 14.26026008 -0.97594370
    1400 -1.34827797 -0.90979812 33.08299671 3.70283594 4.33952131
     952 -2.48941695 -17.02495852 3.29394719 9.30664538 1.82394450
    1335 5.51795981 4.18969306 3.42838067 12.22906065 -1.09025887
     820 -5.23444243 -8.26608021 4.05387198 8.40795214 -2.85630797
     897 -2.38379518 -16.02309237 8.05877950 3.31475051 2.37218441
    1105 0.33621292 -13.87154704 3.18328911 24.01075964 1.37998070
    1193 2.89606774 1.77959587 3.38001475 10.38732757 0.19240340
     876 -5.06300802 -14.88746100 3.14462573 12.51008296 -1.45850769
     842 -4.24351097 -8.76591220 1.96208682 14.37638666 -0.83715433
    1116 -0.15300325 -10.93532309 3.72786312 30.70193609 2.75352519
     886 -4.22357579 -15.26616533 6.17118370 5.68860064 -1.99996557
     942 -1.88503584 -16.27241295 3.77414084 7.35877239 0.46124041
     744 -3.66593104 -8.89881713 4.98182605 5.94108273 -0.18463343
    1379 4.10370796 1.85377533 8.98996585 13.90378055 6.09785202
    1346 5.74903322 4.17526130 2.64871693 13.91701009 0.06913834
     909 -1.59393467 -15.76021482 5.88528531 4.63666670 0.67821785
    1095 -0.02688585 -13.77633255 3.12366249 14.87827138 -2.67503290
    1160 0.85160480 -0.67916141 2.03324874 18.02665568 0.00764463
    1390 1.41044162 0.56291584 21.92442623 9.00751669 8.07420663
    1368 5.88130577 3.33810344 2.17317990 17.31929560 1.01203885
    1007 -2.87039174 -18.45752174 4.64316866 6.22267374 0.13212926
    1040 -1.11723782 -16.45496200 3.58845671 8.90989136 -1.17030516
    1270 3.47705829 7.33027831 1.66835028 16.08509478 0.06234707
     920 -1.10637170 -16.30504361 3.81543807 7.48747210 1.05972681
    1150 0.85940242 -2.17147249 1.81797390 18.41579769 -0.85178980
    1215 3.40063733 3.31228943 1.84842646 14.34778804 0.54024519
    1127 -0.07837994 -7.19824530 3.75573705 17.92742799 4.95320727
     810 -5.72464710 -7.46226581 4.01710575 11.15119428 -3.63569050
    1073 -0.95013605 -15.13538392 4.77113423 9.34691065 -1.62312478
     777 -5.75114879 -6.99409562 4.04576190 9.30106223 -3.00396397
    1085 -0.45148520 -15.34336845 5.22889414 9.15699641 -3.47290652
     734 -2.33745309 -8.77844886 8.33565750 5.17731855 -1.41877447
     974 -3.95937812 -19.58301559 2.77332442 17.90996226 1.93729505
     964 -3.20763244 -18.25926718 3.91098365 15.59754719 3.93542430
    1358 5.85234079 4.64476778 1.73337640 16.37730820 -0.24111987
    1204 2.93429044 2.24838673 3.02919994 12.61030012 0.78848365
    1139 0.67351750 -4.78219445 2.14287955 17.27899653 0.62446101
    1248 3.37869189 6.57723007 1.76676858 13.86424837 -0.59087193
     865 -5.03784179 -11.59214258 2.94920742 27.01599403 2.11954114
    1237 3.39275177 6.47288492 1.86246442 14.14374519 -0.73484101
    1051 -1.20164363 -15.27151748 5.11039822 8.50667640 -3.48224519
     712 0.27757776 -8.62051512 3.48990957 12.58469609 -0.40958842
     788 -6.43496726 -6.32102908 2.88737536 9.54566740 -0.61887102
    1062 -1.04006495 -14.86771121 5.03689559 10.67528773 -1.18158510
     767 -5.30399732 -8.18497754 4.09638751 9.26319773 -2.89066964
     832 -4.46332466 -8.06862043 2.54552072 9.56472978 -0.91599331
    1281 3.81612092 8.01599002 2.46375039 16.32104472 1.01907509
     931 -0.98352213 -16.50973364 3.95731904 6.86752775 1.30647816
     799 -6.09642022 -6.45299433 3.77598526 8.12171582 -1.60003562
    1226 3.30496971 5.09433763 1.83556016 15.86687558 -0.16300669
     854 -4.62180860 -9.49468100 2.64822461 15.65359723 0.83385444
    1325 5.52118792 4.63341486 3.37953374 12.65281534 -0.84705623
     756 -5.05891172 -8.92462818 4.02744570 7.78416810 -2.14415224
    1172 1.92582892 0.30223249 4.31263241 13.70233416 0.69156151
     997 -3.43099193 -19.40107158 4.20871693 8.39851934 0.37991252
     724 -1.36816298 -9.16591305 7.62796698 5.11479921 -3.08051386
    1019 -2.06859961 -17.91251702 2.61875955 8.86167429 -1.07005934
     821 -5.19288007 -8.33189310 4.05500096 8.36421548 -2.79072799
     986 -4.25975755 -19.97344642 1.72405894 13.13949477 0.62336488
    1106 0.33441095 -13.68800933 3.25218498 24.41677118 1.43867459
    1029 -1.61097804 -17.85730968 1.94105424 9.73360232 -0.88650927
    1336 5.52366447 4.15403116 3.42723699 12.28631065 -1.03461295
    1194 2.90400419 1.80491982 3.32278243 10.48468709 0.25771944
     898 -2.35773670 -15.97940524 7.97402214 3.61473565 2.53004253
    1314 5.53671876 5.89585581 3.49018838 15.53192340 -1.70245348
     887 -4.11958939 -15.27520915 6.28335113 5.66932177 -1.79819086
    1292 4.27472798 8.59876725 3.90795387 8.19523251 -0.74596308
     943 -2.17566966 -15.92857265 4.44634379 6.49108103 0.35638947
    1096 -0.07742760 -13.62300373 3.20973983 16.35699145 -2.63820781
    1183 2.41910472 0.78689957 4.17104974 7.15217824 -0.76813941
     745 -3.74418651 -8.92276414 4.88758277 5.77288929 -0.31385606
    1259 3.30864856 6.68005546 2.11190697 14.42790864 -1.01771311
     910 -1.29078628 -15.88918811 4.88330747 4.83968447 0.79083372
    1117 -0.13496234 -10.68530227 3.63234551 29.93458602 2.53942667
     965 -3.25323470 -18.41241239 3.77659345 15.53546134 4.08036481
     921 -1.11790143 -16.33114648 3.77668967 7.64163944 1.27195559
    1401 -1.56631704 -1.18283531 33.39049803 2.87527875 3.52826826
    1380 3.65863607 1.63501543 10.90829898 11.30330179 5.56466971
    1161 0.87001019 -0.62251300 2.10269834 17.69835209 0.14385521
    1303 4.93271358 7.59143572 3.61389283 14.86813186 -3.82891040
    1086 -0.53263917 -15.53753559 5.26879566 9.35381464 -3.33064853
    1391 1.09513328 0.53068563 23.95326110 8.69780878 8.21362773
     843 -4.24559825 -8.81566219 1.86965156 14.22445600 -0.93013802
     866 -4.97131685 -12.02018266 3.23639666 24.31033544 2.80141880
    1347 5.65820355 4.23282011 2.39794777 14.64959892 -0.47479194
    1008 -2.80453206 -18.46616907 4.61232947 6.11911949 0.04276303
    1074 -0.98977477 -14.75309116 5.02679845 8.06345235 -1.60928503
     877 -5.00208137 -15.12361340 3.46508203 10.12186443 -0.74115780
     953 -2.74085097 -16.41498292 3.55825725 10.01520369 1.60900944
    1128 0.08022134 -6.97266175 3.37824035 16.61910002 3.77083015
    1151 0.85311230 -1.69160560 1.80847387 21.90490156 -0.91531089
     735 -2.46216813 -8.64175563 8.20457145 4.40574436 -0.99221648
     975 -3.97170912 -19.65524606 2.74029615 17.79601031 2.01814860
    1041 -1.08575788 -16.15621371 3.64444729 8.16369986 -1.36264850
    1249 3.37543840 6.55918681 1.71513723 13.67483951 -0.64914290
     811 -5.68259821 -7.55447199 4.11189233 11.32784559 -3.61963141
    1369 5.71443716 3.22772605 2.63347641 17.33171307 1.82124679
    1205 2.93316932 2.32536802 3.07475376 12.85448060 0.77619866
    1238 3.38776956 6.47216647 1.77982427 14.04847708 -0.64397635
    1063 -0.99418345 -14.82546587 5.19488627 10.80625514 -1.05675341
    1140 0.76022906 -4.58898876 1.79743650 16.70531884 -0.02133986
    1052 -1.10778282 -15.15839018 5.07708971 8.43821856 -3.80765582
    1216 3.40623409 3.40433682 1.86897216 14.43417543 0.65065832
     713 0.19517104 -8.66762610 3.71741315 12.58615727 -0.39386878
    1271 3.47803837 7.39254403 1.62225608 16.09381981 0.03196823
    1359 5.85197311 4.62987181 1.78325960 16.50546733 -0.17164912
     987 -4.25802054 -19.92898737 1.77000651 12.84397928 0.73460381
     725 -1.54630799 -9.20009176 8.02983148 5.27682978 -2.98357953
     855 -4.67301011 -9.54976947 2.72164928 15.72339343 1.05579736
    1282 3.98823064 8.03373547 3.00634689 15.61996957 1.26071591
     778 -5.77556816 -6.90492569 3.95292572 9.43702918 -3.08404803
    1227 3.30479091 5.43785095 1.79966450 17.90267826 -0.15615999
     998 -3.37158820 -19.34697294 4.22212522 8.09286507 0.36965100
     768 -5.33236939 -8.18550982 4.13363799 9.12708006 -2.99151706
    1020 -1.82409436 -17.79974459 2.11893922 9.40032192 -1.07067924
     800 -6.06489060 -6.48346703 3.78973534 8.13233894 -1.89569428
    1107 0.39611484 -13.44166631 3.45839302 23.89083404 0.87239132
     833 -4.44140969 -8.07650623 2.50272637 9.74014368 -0.94336166
     932 -1.00067284 -16.52296661 3.95192675 6.95058136 1.25033540
     789 -6.44945417 -6.30944686 2.76721772 9.47821789 -0.49606100
     911 -1.27531733 -15.86110694 4.90925353 5.52900027 0.85330257
     757 -5.10067691 -8.89913722 4.03938327 7.80828277 -2.09477044
    1337 5.53556561 4.11399588 3.34683560 12.05439157 -1.03585651
     822 -5.14743175 -8.39869054 3.98638070 7.87072973 -2.49046545
    1030 -1.60049550 -17.82441918 1.96888678 9.41552880 -0.85141649
     966 -3.30080525 -18.53952458 3.80396893 15.75819920 4.02457704
    1184 2.32601625 0.98103097 4.59740577 5.81080439 -0.39580607
    1326 5.51715346 4.60758465 3.36568270 12.60097641 -0.94446064
    1097 0.23284050 -14.41216223 3.25007178 15.56814046 -1.95035662
     899 -2.23232751 -15.86568005 7.41862279 3.79531038 2.46464748
     746 -3.88923306 -8.96618146 4.23783090 6.12395038 -0.46865878
     922 -1.11744960 -16.35233813 3.85791579 7.76664421 1.11376864
     976 -3.98162407 -19.69105472 2.77014975 17.65909252 1.88849510
     888 -3.89059003 -15.31288533 7.38977979 5.76661724 -1.76168380
    1195 2.91088506 1.82002959 3.30427202 10.80690042 0.27552528
     878 -4.92934975 -15.30968334 3.83445797 9.38108600 -1.12816899
    1009 -2.74290361 -18.38852998 4.51462065 5.76460429 -0.16879816
    1075 -0.73534673 -14.34661077 5.34240069 9.74406268 -1.87679875
    1392 0.87315071 0.45793669 24.19926033 8.26283009 8.21816559
     944 -2.25483144 -15.88330801 4.51293029 6.20826572 0.29682622
    1173 1.98125536 0.24745119 4.38352220 13.66085043 0.44378666
    1118 -0.12385754 -10.42608127 3.54624282 29.02594503 2.57762790
    1293 4.54287999 9.41838749 4.16060952 7.89813405 -1.25145882
    1260 3.30616203 6.69140353 2.06582053 14.10302505 -0.94475267
    1304 4.94800468 7.41432452 3.53607714 14.82745248 -3.77219772
     736 -2.36833117 -8.43859795 8.65285755 4.37121762 -1.08126665
    1402 -1.81443643 -1.19796643 32.50017542 2.81391183 3.41032064
    1162 1.11184579 -0.45037785 2.62857312 17.80899956 0.54504197
    1087 -0.44578700 -15.63788311 5.29592870 9.23149147 -2.86620241
     954 -2.87413507 -16.60869301 3.88926043 11.69421422 2.73897361
    1053 -1.08933399 -15.10480251 5.15918800 8.59800268 -3.79924691
    1042 -1.06538457 -16.06545900 3.73260940 8.24437628 -1.32007808
    1348 5.84889939 4.31155380 1.79944009 16.09293192 -0.13308558
    1315 5.53811311 5.79367551 3.36554069 15.23019118 -1.74938507
     714 0.02727097 -8.77342393 3.71518306 11.16295640 -1.43681272
     867 -5.01695510 -12.22638126 3.26020744 24.60782981 2.86628171
    1381 3.37436439 1.47311643 12.75556822 11.68724815 6.68652934
     779 -5.80181165 -6.84141644 3.96305404 9.45859063 -2.97714105
     769 -5.35224239 -8.12248966 4.15914624 9.16884559 -3.12903176
    1360 5.85245996 4.58043532 1.73980188 16.40543989 -0.21385175
    1370 5.69165079 3.07277538 2.72154847 17.47085936 1.90630991
    1283 4.04879436 8.13802383 3.14319981 15.49358011 1.42008822
    1272 3.47898375 7.45633521 1.66440280 16.31254527 0.05916702
     844 -4.24772249 -8.86149846 1.87826579 14.44377085 -0.92827323
    1152 0.84986698 -1.57242405 1.81726560 22.08344890 -0.87668448
     999 -3.31869334 -19.36303897 4.20711405 7.86613607 0.25978182
     933 -1.02013674 -16.52910248 4.00810992 7.03363370 1.28549190
    1064 -0.95160563 -14.78097578 5.25126824 10.73224401 -0.98514143
    1250 3.37582240 6.54881086 1.73536253 13.67192865 -0.67503144
    1129 0.12027273 -6.82633028 3.36075765 16.45042810 3.63255410
     988 -4.17642769 -19.85158990 1.94516287 12.81680750 0.97187385
     726 -1.63619855 -9.17518378 8.12768999 5.34869213 -2.92593520
    1228 3.30178706 5.52766811 1.82741236 17.98855490 -0.09798445
    1239 3.38879660 6.47592128 1.79633818 14.09170629 -0.68150341
     790 -6.45271063 -6.30942354 2.85485860 9.70580423 -0.47856789
     812 -5.64934645 -7.65081540 3.99697623 11.00795241 -3.59325410
     856 -4.73975559 -9.62276991 2.66630227 15.54795669 1.26183596
    1327 5.51457283 4.57793337 3.45853729 12.80169760 -0.99319625
     834 -4.35622201 -8.14897575 2.07750067 10.11323390 -0.99541454
    1141 0.75775732 -4.46420489 1.79244920 16.84566717 -0.03396089
    1206 3.02209496 2.46258461 3.08688918 13.66308171 1.44547651
     889 -3.76409482 -15.34140889 7.35868903 5.24683101 -1.69810702
     758 -5.13232743 -8.87845177 4.06849893 7.82478462 -2.15447721
